time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.376461518119,-0.469181708156,13.7407844553,6.16334525891,6.21167706123,0.0,0.691989705172,-1.02098112597,3.88419570314,-0.0660029115663,-0.0696533701003,0.0,446.28280438887543,444.8233300615147,448.4485678778925,445.56807004993925
1.8600000000000012,0.419199835813,-0.5324887686,13.9729825915,6.15998787822,6.20749454997,0.0,0.732969644568,-1.08956890625,3.85572487215,-0.0410563750967,-0.0698189925221,0.0,412.63636891808164,412.6176401801353,410.9567198392216,413.15961643880877
1.9200000000000013,0.464795829087,-0.600495730898,14.2077256402,6.15712476061,6.20359970004,0.0,0.787278188647,-1.17755579214,3.96851952609,-0.0663823141658,-0.0565713267031,0.0,457.6951974663638,458.745378251041,459.2047472104735,457.1896923139824
1.9800000000000013,0.513913939315,-0.674141300592,14.4515016904,6.15293987207,6.20012669097,0.0,0.850322563124,-1.27767998167,4.15649754846,-0.0775072694208,-0.0606449529678,0.0,482.02611702891323,481.7161143657051,482.3772511490834,481.53302175859216
2.0400000000000014,0.566858360765,-0.753838451265,14.7060929113,6.14844685524,6.19669870058,0.0,0.914822892748,-1.37932116668,4.32903133488,-0.0700967521831,-0.0509031546255,0.0,477.7466771729113,478.48692433956455,479.7839584566523,480.34234434314806
2.1000000000000014,0.62338911398,-0.839182381843,14.9669417352,6.14416499258,6.19389917112,0.0,0.969780241593,-1.46585483867,4.36562275662,-0.074026921835,-0.0392955043411,0.0,438.5304223024178,439.4923071206582,438.9012952714568,438.5709569840421
2.1600000000000015,0.68303643899,-0.929446988088,15.2274406607,6.13961370362,6.19180448664,0.0,1.01864333407,-1.54335982844,4.31771153472,-0.0797846020685,-0.027336776092,0.0,411.6322531516265,412.6886510222517,410.822960402173,410.3069787429436
2.2200000000000015,0.745568011213,-1.02431878014,15.4842130918,6.13505533373,6.19021008519,0.0,1.06587527925,-1.61944098905,4.24151699412,-0.0692740445438,-0.0250888542715,0.0,401.70103939424655,401.9046261193949,400.53004639524244,401.47965484253245
2.2800000000000016,0.811262445993,-1.12431560423,15.7396466598,6.13084075768,6.18880309323,0.0,1.12404146241,-1.71416412722,4.27264521661,-0.0722536354609,-0.0203587117655,0.0,436.529741527512,436.9242529247254,438.25191569321026,438.00031112631615
2.3400000000000016,0.88040019419,-1.22996823875,15.9962069857,6.12644868186,6.18727694014,0.0,1.18064482207,-1.80798442324,4.27916537953,-0.075166117788,-0.0382585553858,0.0,430.1219896579673,428.6029974360672,430.76844395588023,430.5177031564443
2.4000000000000017,0.953016512988,-1.34142270415,16.2536953713,6.1221008943,6.18515313288,0.0,1.24006821144,-1.90756375392,4.30348577733,-0.0675440919889,-0.0302137787908,0.0,436.0416611486818,436.71269760877817,435.93794971929896,436.5702626606326
2.4600000000000017,1.02911215161,-1.45873925139,16.5114143332,6.1180401734,6.18285567025,0.0,1.29660212078,-2.00335951244,4.28702245881,-0.0679490893864,-0.0638900900097,0.0,424.49655104913296,421.5953305366675,423.8644022264648,423.8259098200215
2.520000000000002,1.10907116351,-1.58257652654,16.7722876606,6.11430594236,6.17863365353,0.0,1.36904493615,-2.12488787855,4.40801117432,-0.0527445565783,-0.088261517667,0.0,468.5169387170106,466.6142607252231,467.3249283142632,468.50604893133766
